id,Prediction
f02ae3f1477f4a199461d6e36db18841,365.4175137
959e352051ec4a48a74b09e7446b5136,139.8743061
96cd0fe20c6944da98a5ff41f8838351,155.1559355
e4d0ee058be941589845e9ff6c5a8acd,230.1302099
7142d4fc4d7f4768993fb9e1de49132c,200.1450887
f806399d02a2423ba2f765dbd115bd43,571.4499288
e2f94e0373064631aeca98f38a69e0ff,380.3639542
e09c550a375c4e969b1a51af79fee625,898.7798604
ee290a935b43468c8e4e04aabe2049ee,181.7454138
e08949709b1944e39c9769f8d64eafc8,210.3259106
ecf36cad4c164a31af9bd086b72cd5f0,127.2258436
adf1940965aa45b8bd0d3b8986e0cba4,123.8517197
94d287a8891f400ab585e88320769f2b,511.6789127
1293da2d7f9c4e10b5b0fff4d35c9859,327.523598
a22ece707eee4df48a012d01415bdf15,870.879767
81f6a008ee8b4b4eb18777e77aed855a,181.7476293
6686fc908167437085062b1970c54c18,180.4251862
4322720d95e2425fabd8761ae1a66104,228.9523209
ee7c5deb587d48dca8e35effd083a631,774.6084045
57a3a76f6e914a4fb00b9516fb30d948,315.4754543
fb2c83d962df4d53b89f1b759820593c,707.5545346
39910adb67414e46a76f72c200701971,666.4821123
9785d27f8cef46a7b6e354391d1d3645,179.8385193
d0da0dd251244f1280795a5a7098f348,194.8034893
f70e634e788643639ecf5e92ccef95b5,580.0164152
461f43ef9cb546cfb236d0fef6a32355,366.0300355
1d7ec319add9446896c9f53c14b71f32,291.5022239
887b039c536c4c869fb18223c1117052,217.1073368
36d508f773a241fabd6c56ab47c89bc9,549.2111599
de05be6bb2544deca6f828ee558df35f,469.9097447
9137cd11f62948309618ff2b869d1a48,300.5273316
b5109f1d6873467fa8da09fb3cd96916,1041.36135
108b8b4bfb77496aab911c4b490aaa8b,616.0135427
e65e890e2d7046519151a537a16a1060,331.7584591
01481906389d4eb189d0b6742fd68e13,408.8275125
f8366db954ca4bc2a557ef40b3419a0f,390.6489589
93f3b5a1de1e4a6caf6bcdc8b228f311,670.7906829
f8467b4b699b4dafa071c05391e4ebce,758.2138285
5deddca931b04367ac8f65c66a2b8e45,598.7253353
5d1dd389471c4233b27ff6670c7c0625,647.7973158
0ffb25479ad54c94a3eacbe70793cd32,162.2170495
186f9f9e623849b49aeebbd25246eab8,468.4125433
e7ddfd5227594fa2b1f69e745fa0844c,176.9247691
f6c28f79b8dc45c6b6860f29faacbabd,317.0498927
f834b414e3544b4bba7f53b2783694bb,314.5134497
d8338e8f07384418910a35b50f59add4,215.5076952
67a3b861fe3f4965aa250f646c8e373a,352.596925
dfa5e71302754012bbd5f0c0958f9eb2,589.1557122
8916510836934c5291c1932a7d1f530a,181.3486889
a52d71957bb94664862dd21a9959caba,163.1398439
ab9a7dfa7e7b438994d2a7d3138ed7f6,237.5076526
b1a34865ecb34695beb0236705e68f10,548.2267164
9d0ff605697443259d0ce79358ff80e5,290.8052786
3f5f569569a5486a8db1925bee6e746f,1439.482736
2258bf1eb7f440288f3d1b0681ecd05a,250.7549245
572dcdd8db9c41d480fe7b8c350c0f26,350.4094173
03201f8468b54f5eae73c1a6f27aa03e,1045.520022
b3630d46bff24391a813d5f95194e540,405.8954313
27da899be3434eee97e68b9dfa8b6bfb,199.7118616
d7a086c495c9423e9571b9c74d1110da,842.9425515
13b9a892572c423b9ecf91004892d64b,150.4034335
e45fd1f0e8084a2a9b96e00c5d6e3fda,247.5420568
699fb013dfe249f2b42c8309e5276b3a,323.914902
6b6bc032a1c64cb085a43ef5461894f1,116.9053495
710a8b01e9a544d2a51e1e24b916fd77,126.7361693
41aa6af7e0e14d78b36ece3e162da5dd,282.0794487
69dd44643d554dabb64fe83ac52e90ec,144.421094
e0cae8a03cc14ec79b0c63f97c755720,475.2446213
4c15a8ea8ba94b3099e6e93771dd46ff,450.2463904
d3594ebae0b842e7a6132c476f59ebdc,536.2918765
5b9e1187f8eb4237a15218b735bece27,917.3588155
5c3ed8f17f694a5ebf9dce10719b9df4,407.3886272
c6f07cfd49194d949a874b7b3cf26647,95.39987419
4676c07b6aa843ec8f8df2ae6a55f01c,185.8237488
c935f102a6784c54ab0f9758a1bcbe86,248.2977827
c3578eb93d96487e97b08c8874faa760,198.6182848
b4eb88c77f9b4eb383b29402487d240a,234.0247351
013b57f821e546ce830ac42fe9a859c3,285.0570072
34c7666bc6084ceabe780f74f66e9e3e,380.3003164
631d01f313944f07af17eec8363b4ec6,274.6209589
cbcd53ad45b04bfda5e8eefff78825d2,329.3848546
bc368aaa43c94126b67f30221849b46b,779.0881348
82f5728434244d6ba8f855dfd6b1ee0a,150.4494862
14907c5e42614d7786ecc43caf209930,229.9352283
ba95b9940ab446708a9f8cf5ce5585e5,415.1397504
96c6c9b4dda54017890a9649085782f7,104.9599458
75d7f0b3eeef4a508ab0521c9c3356ee,463.5335082
8cbe52c057f04f10876f0ab6241aea7f,820.603658
791b6186caae48e7933b25503437dba8,490.6339174
2c5f2ca064ff4ee984b4a9e37b971822,527.699165
5df65c8598964ee995af06e318086d0a,290.6685053
80f39f8411144437aa2f6172a644e2f6,468.2397614
ab0379b637a64d88b50035c6f713a322,250.3733821
710c1a629eb9423e9b53116dacbe1b83,983.7412188
18c6438e583b434eb58a905a9667880a,697.0334025
66f78f73eb8949919c417552f422582f,117.7133367
624cc69aac6f457e84771a34abcacde4,169.6780055
a7bc5a3c294842c9837fc5c51eb93662,1221.56852
3f1860bf3b174184bc02e10e45ad959d,268.6001258
9d0676aa8d0643bcb38df70adde5ad53,286.1271959
cb914aa1bc89429783391367200cfa9d,483.4299612
c76ae859275a4dbe9fae2b3a967eaa8a,360.4465259
65ff13fed224425f98041d6cae924713,251.2235934
2505b1edf1314493854686bed48634de,122.0247383
d033753bf54c491b97c990e2659199b8,464.5608498
47a0fe881eb4406195255a3fc59f6236,276.7863994
b530824822754aaea595217d7c231dc0,182.3291536
b8230894f31f4a58b7c94d39c7445629,204.0047126
a3b8452ab4354b638ef66aecd88d5517,351.8328133
6a6f9feb9eb94e5c9cb5c95935435162,834.9915047
c3944a75057c4bc197d2794cd5f481ec,395.5535721
872fb0cbad0242fb8283cb359b76f7af,272.852744
c203d0ecd59d4e82bc2432827eaebf49,484.2117562
a8f07f45ef474821ae8113f1e1451bc0,1122.504007
0d371595805b4cd6b8c2ccca376fe022,740.4888199
c34e9e1ddd774d0e8e25297fb7563572,235.2212515
a6aa742a8f1c499abe2b209f391eb970,190.7724503
6d40bafbec9a4782ab61bfe866cd5630,292.5197284
6cf2b5da128a4a66989950561accfe1f,204.0165873
b59cdf7c56364ec7954ab28adc851ceb,298.9423428
5076e2c8bb1645369fb19b2d746ed003,399.0084279
d3e7db0b5d784aaea11641804b063c79,171.2893835
11fde0b863424ed6a08b0073e1e27770,381.5814166
b8591f38a4bc479ebeabb5188427ae82,301.978567
ed297323c07b4e91a8b3815129a34246,181.6798945
0e6de12e69da4526ace43fbf38b003a2,352.6802581
7b1179475b1a4acc8721ff23666ca425,438.6452549
56cca4d5430e4b4591218994635e07fe,363.0121196
5c195bb3a5194e3684a08d264f83d58c,562.6774806
104cc6c37f28454ea998bba14fee6299,227.6813143
