id,Prediction
f02ae3f1477f4a199461d6e36db18841,357.0678589
959e352051ec4a48a74b09e7446b5136,170.917059
96cd0fe20c6944da98a5ff41f8838351,183.7730917
e4d0ee058be941589845e9ff6c5a8acd,163.5441238
7142d4fc4d7f4768993fb9e1de49132c,201.1129946
f806399d02a2423ba2f765dbd115bd43,503.486818
e2f94e0373064631aeca98f38a69e0ff,340.7694784
e09c550a375c4e969b1a51af79fee625,874.5876765
ee290a935b43468c8e4e04aabe2049ee,174.2998591
e08949709b1944e39c9769f8d64eafc8,194.067215
ecf36cad4c164a31af9bd086b72cd5f0,153.9824578
adf1940965aa45b8bd0d3b8986e0cba4,148.5352982
94d287a8891f400ab585e88320769f2b,533.3910921
1293da2d7f9c4e10b5b0fff4d35c9859,324.5407011
a22ece707eee4df48a012d01415bdf15,750.6795127
81f6a008ee8b4b4eb18777e77aed855a,188.6447407
6686fc908167437085062b1970c54c18,162.9989428
4322720d95e2425fabd8761ae1a66104,168.5042668
ee7c5deb587d48dca8e35effd083a631,666.5343803
57a3a76f6e914a4fb00b9516fb30d948,235.2281392
fb2c83d962df4d53b89f1b759820593c,834.1384379
39910adb67414e46a76f72c200701971,858.0062031
9785d27f8cef46a7b6e354391d1d3645,155.3185818
d0da0dd251244f1280795a5a7098f348,212.3913467
f70e634e788643639ecf5e92ccef95b5,469.4336345
461f43ef9cb546cfb236d0fef6a32355,377.3113311
1d7ec319add9446896c9f53c14b71f32,332.8292518
887b039c536c4c869fb18223c1117052,186.4363294
36d508f773a241fabd6c56ab47c89bc9,678.2831864
de05be6bb2544deca6f828ee558df35f,559.3395322
9137cd11f62948309618ff2b869d1a48,307.1466351
b5109f1d6873467fa8da09fb3cd96916,753.9937059
108b8b4bfb77496aab911c4b490aaa8b,559.930767
e65e890e2d7046519151a537a16a1060,276.6854994
01481906389d4eb189d0b6742fd68e13,552.9771705
f8366db954ca4bc2a557ef40b3419a0f,289.6330587
93f3b5a1de1e4a6caf6bcdc8b228f311,529.8694004
f8467b4b699b4dafa071c05391e4ebce,741.5738769
5deddca931b04367ac8f65c66a2b8e45,487.6132052
5d1dd389471c4233b27ff6670c7c0625,631.99596
0ffb25479ad54c94a3eacbe70793cd32,177.9963845
186f9f9e623849b49aeebbd25246eab8,531.0552988
e7ddfd5227594fa2b1f69e745fa0844c,160.2080414
f6c28f79b8dc45c6b6860f29faacbabd,335.8030324
f834b414e3544b4bba7f53b2783694bb,285.6780185
d8338e8f07384418910a35b50f59add4,228.0500575
67a3b861fe3f4965aa250f646c8e373a,366.2309559
dfa5e71302754012bbd5f0c0958f9eb2,542.325666
8916510836934c5291c1932a7d1f530a,153.7716143
a52d71957bb94664862dd21a9959caba,154.2176009
ab9a7dfa7e7b438994d2a7d3138ed7f6,218.5948577
b1a34865ecb34695beb0236705e68f10,644.4793754
9d0ff605697443259d0ce79358ff80e5,255.545879
3f5f569569a5486a8db1925bee6e746f,1077.68777
2258bf1eb7f440288f3d1b0681ecd05a,316.3906648
572dcdd8db9c41d480fe7b8c350c0f26,395.9405275
03201f8468b54f5eae73c1a6f27aa03e,750.4326626
b3630d46bff24391a813d5f95194e540,404.9002826
27da899be3434eee97e68b9dfa8b6bfb,196.3395516
d7a086c495c9423e9571b9c74d1110da,921.3751533
13b9a892572c423b9ecf91004892d64b,186.8327774
e45fd1f0e8084a2a9b96e00c5d6e3fda,250.4849934
699fb013dfe249f2b42c8309e5276b3a,269.8367578
6b6bc032a1c64cb085a43ef5461894f1,154.4191282
710a8b01e9a544d2a51e1e24b916fd77,140.1232311
41aa6af7e0e14d78b36ece3e162da5dd,290.5254477
69dd44643d554dabb64fe83ac52e90ec,169.6466256
e0cae8a03cc14ec79b0c63f97c755720,590.6423133
4c15a8ea8ba94b3099e6e93771dd46ff,491.4850815
d3594ebae0b842e7a6132c476f59ebdc,353.6351243
5b9e1187f8eb4237a15218b735bece27,833.8994061
5c3ed8f17f694a5ebf9dce10719b9df4,453.8838618
c6f07cfd49194d949a874b7b3cf26647,71.18122116
4676c07b6aa843ec8f8df2ae6a55f01c,171.9500107
c935f102a6784c54ab0f9758a1bcbe86,196.5761093
c3578eb93d96487e97b08c8874faa760,190.8276742
b4eb88c77f9b4eb383b29402487d240a,241.5544637
013b57f821e546ce830ac42fe9a859c3,196.6269945
34c7666bc6084ceabe780f74f66e9e3e,383.3059969
631d01f313944f07af17eec8363b4ec6,261.4776357
cbcd53ad45b04bfda5e8eefff78825d2,326.6048071
bc368aaa43c94126b67f30221849b46b,739.5996973
82f5728434244d6ba8f855dfd6b1ee0a,159.1717667
14907c5e42614d7786ecc43caf209930,251.5792805
ba95b9940ab446708a9f8cf5ce5585e5,410.3836442
96c6c9b4dda54017890a9649085782f7,112.9997915
75d7f0b3eeef4a508ab0521c9c3356ee,388.2864374
8cbe52c057f04f10876f0ab6241aea7f,792.0659265
791b6186caae48e7933b25503437dba8,534.1825516
2c5f2ca064ff4ee984b4a9e37b971822,508.6496662
5df65c8598964ee995af06e318086d0a,255.5591388
80f39f8411144437aa2f6172a644e2f6,467.2958386
ab0379b637a64d88b50035c6f713a322,255.4369866
710c1a629eb9423e9b53116dacbe1b83,837.724244
18c6438e583b434eb58a905a9667880a,674.1302366
66f78f73eb8949919c417552f422582f,170.2302934
624cc69aac6f457e84771a34abcacde4,135.1063484
a7bc5a3c294842c9837fc5c51eb93662,994.8046734
3f1860bf3b174184bc02e10e45ad959d,291.6541233
9d0676aa8d0643bcb38df70adde5ad53,307.6098748
cb914aa1bc89429783391367200cfa9d,420.1741223
c76ae859275a4dbe9fae2b3a967eaa8a,345.5943434
65ff13fed224425f98041d6cae924713,208.7559001
2505b1edf1314493854686bed48634de,108.790947
d033753bf54c491b97c990e2659199b8,305.7527518
47a0fe881eb4406195255a3fc59f6236,266.6425145
b530824822754aaea595217d7c231dc0,197.259967
b8230894f31f4a58b7c94d39c7445629,215.2091315
a3b8452ab4354b638ef66aecd88d5517,235.4735094
6a6f9feb9eb94e5c9cb5c95935435162,1016.665604
c3944a75057c4bc197d2794cd5f481ec,474.8122362
872fb0cbad0242fb8283cb359b76f7af,263.2967456
c203d0ecd59d4e82bc2432827eaebf49,465.6450483
a8f07f45ef474821ae8113f1e1451bc0,981.7641212
0d371595805b4cd6b8c2ccca376fe022,541.3310556
c34e9e1ddd774d0e8e25297fb7563572,308.4533751
a6aa742a8f1c499abe2b209f391eb970,191.1863899
6d40bafbec9a4782ab61bfe866cd5630,376.8489088
6cf2b5da128a4a66989950561accfe1f,226.2520508
b59cdf7c56364ec7954ab28adc851ceb,298.1124375
5076e2c8bb1645369fb19b2d746ed003,405.762339
d3e7db0b5d784aaea11641804b063c79,190.3158974
11fde0b863424ed6a08b0073e1e27770,391.6632407
b8591f38a4bc479ebeabb5188427ae82,334.9821111
ed297323c07b4e91a8b3815129a34246,211.4906986
0e6de12e69da4526ace43fbf38b003a2,405.3795861
7b1179475b1a4acc8721ff23666ca425,406.4271321
56cca4d5430e4b4591218994635e07fe,397.8993768
5c195bb3a5194e3684a08d264f83d58c,645.0886421
104cc6c37f28454ea998bba14fee6299,167.4993744
a576909ca6274f53be306e5da2a81a37,587.6300239
43f2ab0347924dfb96df124cc1d565bc,573.0884854
7e50a11b00c54f90b751e86259ea99df,259.5730938
6509662ad1da417e93c2d7f74bf2a806,341.0603869
2d77f2ae9c614fa0ab6db49437a2484a,278.6486217
d4edc52085b04ac688b0bf938088bfe5,381.2384129
ff9f10be91814db9a99852c901443ae7,457.6579563
d78b3c240fe8451a831a99dbe2269901,459.8552081
f86ae8a47d6446069fdc9c9ad6a781c5,294.9768862
4f2ba42287b446398d75681f5e65f120,407.1798893
25a2f6dc55ad4ce68828d5bd47f4fdae,66.5849195
849d0221c9c048ccaba78666de8adfb6,267.6783317
f26d5ff1996a4d52bb8af308085dce4f,396.3910082
5b0d2f39e8414f2d98e454d6c084e76e,203.2710619
4faff43df29b4676b004bc50b18e6608,136.9127024
63d618e8cd644ac281db3513e5bfe11b,410.1130674
e5e0f56eb4cc4dfb96c2515a7736b87c,252.6698086
7dda86f0b8d448ddb2eb67cf7a9ce04c,321.8584441
5245919475c145c5a883f90be9e627ad,152.5831381
7d8d9f4b1bfc4ac3aecf7e9b72859eb4,455.4002343
4ef0b924a4f74b27b34f4ec3d134f976,1253.072877
0dfc83af62644505a23d4907cf7688fc,450.7638691
bef7dfd431a140518a0ab8b88cabfc34,140.7634288
d79c57a513594b7d936571b3a8850134,195.1014344
1a33f357f68149aeb64abd4c08d77c4d,207.157076
d5d39a0d618341ba8281f012cf039702,239.0604334
0bba6d508c354f39b51d476e93de4fa5,303.0121732
0ffc5f06fa1f41cea7845d8163a1f859,280.8505157
343f23ea43f14242a74b500e6155f1b1,713.9189899
7e5fee3366de41b588467d2416a5924f,1107.1533
71664780426d4374895ad3a58756de14,566.0120773
39a8a0cbf95a45ddbe0dc9563b091ac4,226.5914072
6d997015255844c0805b9c075059c8cb,212.2984057
5ee4ed85e7a4434794e9bda1b72895c0,442.1199078
4d8db823d65c48e18535374e1b0eb99c,162.9260784
2934888465cb4cd3a8399466d2cb3970,424.5542152
19939c5f82dc44c7a825563431ba70e8,312.5255289
f8984992061e46cdb33ce4a3bf071280,304.117354
a13007caf7e24657bc9cfa3efa42dce0,203.8551817
7cbd562776bb43528b8cbde636bdd8da,834.4070617
b58e63967e91442a8505b9ed9dfdc56a,229.900687
ec5a6c603bd145a293b2aa8cbe37c752,242.5930698
6b442f2e23d14f71b59bdbc777b97ba0,784.1871303
25e58441be4640ada308fc47f35fae84,203.4330151
59bcc87cf5e341a2940e6adbb6f107c0,261.7980953
4b782b8d74354639bb80937a28b9a500,348.8519137
84253d27a81544e7b73b090cc3d800bd,409.7429385
5a375ec9f05f4327bcbd1de3fad9cd2d,264.0444794
1404b97124334accaa52f7f094cfa38f,769.8123356
f80772f0469745b5af6336e31463bcb7,399.8405307
739ff008188145ef8e18326142f194a9,330.9819315
5015f373cd6f41aaa94efdd31da2cf12,204.7683421
78a40531bcb74560b785af01b3959a8f,239.5345866
21a9bc45de1d4dc38b00207e94ff35cc,236.2149916
ac61a9f84b664398a58bc0a2133c1aaa,1301.632481
7fb33cae4442403996628e38fbb1bac8,165.7332807
d30844688a254c11abcda72fad9e77ae,425.6903257
37ad0d41cd3e4e7095315f953e45cc24,791.0152874
af428adb53b14ec9b1d38d15359c23f6,714.5490884
20acd9cf71274951a3b1d4e3ca392bdc,305.7816379
c752b262f639432b876f15162e02feea,171.6792996
75233f2d839745989105f2f2a106381a,297.5337256
a2258ebe235b4736bdbeb8f0d247f1f2,316.4591617
d143f364d9a04d499b43e1fe8500eff1,495.6508767
2375e2a5f0e1483bb85d84869074116a,235.6902227
da9373aae6d94659bb2931e591b859ba,1624.687222
3772d1e28b934d65bcfc0ff01887eb49,342.8277052
ca985d7c0a0849d18f9ce5bdf2e8dd1f,200.8793327
fe8674b598524a079a5b67ade03706be,299.5295585
5342780066ac44d68470e6c1d33dfc88,274.9757437
dcd34546bb3c4c72a6bf8274443c40ba,479.777732
b804a7decd4640508aef35200acf9730,463.268581
