id,Prediction
f02ae3f1477f4a199461d6e36db18841,369.8477104
959e352051ec4a48a74b09e7446b5136,163.3948623
96cd0fe20c6944da98a5ff41f8838351,187.4584986
e4d0ee058be941589845e9ff6c5a8acd,195.7857848
7142d4fc4d7f4768993fb9e1de49132c,198.7342721
f806399d02a2423ba2f765dbd115bd43,491.7722698
e2f94e0373064631aeca98f38a69e0ff,361.9239979
e09c550a375c4e969b1a51af79fee625,889.8251202
ee290a935b43468c8e4e04aabe2049ee,179.2066446
e08949709b1944e39c9769f8d64eafc8,185.0524975
ecf36cad4c164a31af9bd086b72cd5f0,147.6383934
adf1940965aa45b8bd0d3b8986e0cba4,162.2258418
94d287a8891f400ab585e88320769f2b,511.4115365
1293da2d7f9c4e10b5b0fff4d35c9859,286.8111247
a22ece707eee4df48a012d01415bdf15,755.9901903
81f6a008ee8b4b4eb18777e77aed855a,180.4886699
6686fc908167437085062b1970c54c18,163.3258354
4322720d95e2425fabd8761ae1a66104,177.0231402
ee7c5deb587d48dca8e35effd083a631,667.4719704
57a3a76f6e914a4fb00b9516fb30d948,273.3743917
fb2c83d962df4d53b89f1b759820593c,699.0546765
39910adb67414e46a76f72c200701971,839.2757708
9785d27f8cef46a7b6e354391d1d3645,162.5391333
d0da0dd251244f1280795a5a7098f348,183.292769
f70e634e788643639ecf5e92ccef95b5,513.038682
461f43ef9cb546cfb236d0fef6a32355,371.1050579
1d7ec319add9446896c9f53c14b71f32,294.6301527
887b039c536c4c869fb18223c1117052,197.6753976
36d508f773a241fabd6c56ab47c89bc9,569.9737242
de05be6bb2544deca6f828ee558df35f,483.2882072
9137cd11f62948309618ff2b869d1a48,303.0006932
b5109f1d6873467fa8da09fb3cd96916,944.9745465
108b8b4bfb77496aab911c4b490aaa8b,539.4466227
e65e890e2d7046519151a537a16a1060,315.2126703
01481906389d4eb189d0b6742fd68e13,536.5326647
f8366db954ca4bc2a557ef40b3419a0f,316.2373139
93f3b5a1de1e4a6caf6bcdc8b228f311,678.6284937
f8467b4b699b4dafa071c05391e4ebce,724.0182859
5deddca931b04367ac8f65c66a2b8e45,580.4753171
5d1dd389471c4233b27ff6670c7c0625,719.3953115
0ffb25479ad54c94a3eacbe70793cd32,195.7516058
186f9f9e623849b49aeebbd25246eab8,450.9290963
e7ddfd5227594fa2b1f69e745fa0844c,149.5471213
f6c28f79b8dc45c6b6860f29faacbabd,320.5001865
f834b414e3544b4bba7f53b2783694bb,316.3234782
d8338e8f07384418910a35b50f59add4,215.0695374
67a3b861fe3f4965aa250f646c8e373a,346.4191752
dfa5e71302754012bbd5f0c0958f9eb2,572.9111219
8916510836934c5291c1932a7d1f530a,147.4631239
a52d71957bb94664862dd21a9959caba,168.9884745
ab9a7dfa7e7b438994d2a7d3138ed7f6,216.4584223
b1a34865ecb34695beb0236705e68f10,532.6277331
9d0ff605697443259d0ce79358ff80e5,243.3175788
3f5f569569a5486a8db1925bee6e746f,1394.257751
2258bf1eb7f440288f3d1b0681ecd05a,298.190868
572dcdd8db9c41d480fe7b8c350c0f26,324.3100171
03201f8468b54f5eae73c1a6f27aa03e,1002.797309
b3630d46bff24391a813d5f95194e540,357.2204128
27da899be3434eee97e68b9dfa8b6bfb,198.1826094
d7a086c495c9423e9571b9c74d1110da,882.974367
13b9a892572c423b9ecf91004892d64b,181.7704313
e45fd1f0e8084a2a9b96e00c5d6e3fda,233.9244885
699fb013dfe249f2b42c8309e5276b3a,296.9962227
6b6bc032a1c64cb085a43ef5461894f1,148.0311884
710a8b01e9a544d2a51e1e24b916fd77,151.8968049
41aa6af7e0e14d78b36ece3e162da5dd,284.2547742
69dd44643d554dabb64fe83ac52e90ec,179.7030886
e0cae8a03cc14ec79b0c63f97c755720,557.3131569
4c15a8ea8ba94b3099e6e93771dd46ff,459.4890422
d3594ebae0b842e7a6132c476f59ebdc,493.9628801
5b9e1187f8eb4237a15218b735bece27,840.0344548
5c3ed8f17f694a5ebf9dce10719b9df4,414.9574906
c6f07cfd49194d949a874b7b3cf26647,83.86359104
4676c07b6aa843ec8f8df2ae6a55f01c,182.8985696
c935f102a6784c54ab0f9758a1bcbe86,213.4375389
c3578eb93d96487e97b08c8874faa760,197.0499157
b4eb88c77f9b4eb383b29402487d240a,233.5381514
013b57f821e546ce830ac42fe9a859c3,215.9646296
34c7666bc6084ceabe780f74f66e9e3e,353.7128818
631d01f313944f07af17eec8363b4ec6,251.5049727
cbcd53ad45b04bfda5e8eefff78825d2,333.0455243
bc368aaa43c94126b67f30221849b46b,696.4997736
82f5728434244d6ba8f855dfd6b1ee0a,147.7480071
14907c5e42614d7786ecc43caf209930,260.9165264
ba95b9940ab446708a9f8cf5ce5585e5,421.6808536
96c6c9b4dda54017890a9649085782f7,110.35473
75d7f0b3eeef4a508ab0521c9c3356ee,349.2992332
8cbe52c057f04f10876f0ab6241aea7f,777.3111678
791b6186caae48e7933b25503437dba8,519.9050771
2c5f2ca064ff4ee984b4a9e37b971822,493.490954
5df65c8598964ee995af06e318086d0a,243.2130623
80f39f8411144437aa2f6172a644e2f6,437.5105623
ab0379b637a64d88b50035c6f713a322,250.2402687
710c1a629eb9423e9b53116dacbe1b83,830.6957779
18c6438e583b434eb58a905a9667880a,582.1906433
66f78f73eb8949919c417552f422582f,154.3112278
624cc69aac6f457e84771a34abcacde4,148.7690064
a7bc5a3c294842c9837fc5c51eb93662,1033.665197
3f1860bf3b174184bc02e10e45ad959d,269.3187023
9d0676aa8d0643bcb38df70adde5ad53,288.770178
cb914aa1bc89429783391367200cfa9d,425.7644845
c76ae859275a4dbe9fae2b3a967eaa8a,331.1788188
65ff13fed224425f98041d6cae924713,228.9181858
2505b1edf1314493854686bed48634de,109.657264
d033753bf54c491b97c990e2659199b8,345.4048924
47a0fe881eb4406195255a3fc59f6236,253.3806365
b530824822754aaea595217d7c231dc0,165.9097387
b8230894f31f4a58b7c94d39c7445629,202.9732406
a3b8452ab4354b638ef66aecd88d5517,246.3298244
6a6f9feb9eb94e5c9cb5c95935435162,832.9406041
c3944a75057c4bc197d2794cd5f481ec,497.4302204
872fb0cbad0242fb8283cb359b76f7af,251.1964167
c203d0ecd59d4e82bc2432827eaebf49,471.3720843
a8f07f45ef474821ae8113f1e1451bc0,871.6031805
0d371595805b4cd6b8c2ccca376fe022,618.6148522
c34e9e1ddd774d0e8e25297fb7563572,316.0812627
a6aa742a8f1c499abe2b209f391eb970,197.2020544
6d40bafbec9a4782ab61bfe866cd5630,360.1509707
6cf2b5da128a4a66989950561accfe1f,246.6820628
b59cdf7c56364ec7954ab28adc851ceb,277.2763893
5076e2c8bb1645369fb19b2d746ed003,390.7775778
d3e7db0b5d784aaea11641804b063c79,225.9649583
11fde0b863424ed6a08b0073e1e27770,388.9491472
b8591f38a4bc479ebeabb5188427ae82,288.6531159
ed297323c07b4e91a8b3815129a34246,221.3130049
0e6de12e69da4526ace43fbf38b003a2,358.0908798
7b1179475b1a4acc8721ff23666ca425,421.2857442
56cca4d5430e4b4591218994635e07fe,368.2892391
5c195bb3a5194e3684a08d264f83d58c,580.9572817
104cc6c37f28454ea998bba14fee6299,176.1792417
a576909ca6274f53be306e5da2a81a37,571.0870451
43f2ab0347924dfb96df124cc1d565bc,525.8044883
7e50a11b00c54f90b751e86259ea99df,252.4832373
6509662ad1da417e93c2d7f74bf2a806,373.2365725
