id,Prediction
f02ae3f1477f4a199461d6e36db18841,335.9296885
959e352051ec4a48a74b09e7446b5136,167.3803715
96cd0fe20c6944da98a5ff41f8838351,176.6336939
e4d0ee058be941589845e9ff6c5a8acd,168.7350862
7142d4fc4d7f4768993fb9e1de49132c,195.2444746
f806399d02a2423ba2f765dbd115bd43,526.8886239
e2f94e0373064631aeca98f38a69e0ff,319.6875943
e09c550a375c4e969b1a51af79fee625,848.9555106
ee290a935b43468c8e4e04aabe2049ee,170.7471829
e08949709b1944e39c9769f8d64eafc8,187.9039624
ecf36cad4c164a31af9bd086b72cd5f0,147.9784378
adf1940965aa45b8bd0d3b8986e0cba4,147.5395527
94d287a8891f400ab585e88320769f2b,558.0952257
1293da2d7f9c4e10b5b0fff4d35c9859,335.9716592
a22ece707eee4df48a012d01415bdf15,581.4961528
81f6a008ee8b4b4eb18777e77aed855a,187.1394677
6686fc908167437085062b1970c54c18,166.8702065
4322720d95e2425fabd8761ae1a66104,167.440312
ee7c5deb587d48dca8e35effd083a631,595.6580442
57a3a76f6e914a4fb00b9516fb30d948,231.5130907
fb2c83d962df4d53b89f1b759820593c,795.1680034
39910adb67414e46a76f72c200701971,591.6259319
9785d27f8cef46a7b6e354391d1d3645,154.657186
d0da0dd251244f1280795a5a7098f348,244.9042073
f70e634e788643639ecf5e92ccef95b5,468.652795
461f43ef9cb546cfb236d0fef6a32355,362.4839952
1d7ec319add9446896c9f53c14b71f32,339.1225013
887b039c536c4c869fb18223c1117052,185.9261627
36d508f773a241fabd6c56ab47c89bc9,609.5689918
de05be6bb2544deca6f828ee558df35f,615.0384503
9137cd11f62948309618ff2b869d1a48,282.5543454
b5109f1d6873467fa8da09fb3cd96916,581.453644
108b8b4bfb77496aab911c4b490aaa8b,598.2062392
e65e890e2d7046519151a537a16a1060,269.1292619
01481906389d4eb189d0b6742fd68e13,544.0132672
f8366db954ca4bc2a557ef40b3419a0f,268.877242
93f3b5a1de1e4a6caf6bcdc8b228f311,580.6294361
f8467b4b699b4dafa071c05391e4ebce,790.373758
5deddca931b04367ac8f65c66a2b8e45,511.3842371
5d1dd389471c4233b27ff6670c7c0625,643.1473038
0ffb25479ad54c94a3eacbe70793cd32,167.6961506
186f9f9e623849b49aeebbd25246eab8,598.9028164
e7ddfd5227594fa2b1f69e745fa0844c,163.5479133
f6c28f79b8dc45c6b6860f29faacbabd,319.4430901
f834b414e3544b4bba7f53b2783694bb,269.0166431
d8338e8f07384418910a35b50f59add4,226.8603569
67a3b861fe3f4965aa250f646c8e373a,401.7545058
dfa5e71302754012bbd5f0c0958f9eb2,573.0086508
8916510836934c5291c1932a7d1f530a,142.5838682
a52d71957bb94664862dd21a9959caba,183.0527441
ab9a7dfa7e7b438994d2a7d3138ed7f6,209.0139472
b1a34865ecb34695beb0236705e68f10,713.1818706
9d0ff605697443259d0ce79358ff80e5,255.1932524
3f5f569569a5486a8db1925bee6e746f,805.6293412
2258bf1eb7f440288f3d1b0681ecd05a,344.0290469
572dcdd8db9c41d480fe7b8c350c0f26,441.5468342
03201f8468b54f5eae73c1a6f27aa03e,481.8417674
b3630d46bff24391a813d5f95194e540,422.9145114
27da899be3434eee97e68b9dfa8b6bfb,187.0281355
d7a086c495c9423e9571b9c74d1110da,958.0276958
13b9a892572c423b9ecf91004892d64b,194.3172098
e45fd1f0e8084a2a9b96e00c5d6e3fda,242.7741111
699fb013dfe249f2b42c8309e5276b3a,254.26813
6b6bc032a1c64cb085a43ef5461894f1,159.1382042
710a8b01e9a544d2a51e1e24b916fd77,142.3931075
41aa6af7e0e14d78b36ece3e162da5dd,272.0183958
69dd44643d554dabb64fe83ac52e90ec,162.6261752
e0cae8a03cc14ec79b0c63f97c755720,640.7268539
4c15a8ea8ba94b3099e6e93771dd46ff,518.0469823
d3594ebae0b842e7a6132c476f59ebdc,531.4435542
5b9e1187f8eb4237a15218b735bece27,553.9911106
5c3ed8f17f694a5ebf9dce10719b9df4,474.3724645
c6f07cfd49194d949a874b7b3cf26647,46.23469701
4676c07b6aa843ec8f8df2ae6a55f01c,163.4414779
c935f102a6784c54ab0f9758a1bcbe86,181.7609035
c3578eb93d96487e97b08c8874faa760,179.2554339
b4eb88c77f9b4eb383b29402487d240a,227.091896
013b57f821e546ce830ac42fe9a859c3,219.0800947
34c7666bc6084ceabe780f74f66e9e3e,390.3800034
631d01f313944f07af17eec8363b4ec6,245.1788439
cbcd53ad45b04bfda5e8eefff78825d2,306.5499295
bc368aaa43c94126b67f30221849b46b,836.145982
82f5728434244d6ba8f855dfd6b1ee0a,220.5811339
14907c5e42614d7786ecc43caf209930,231.3227393
ba95b9940ab446708a9f8cf5ce5585e5,400.6227899
96c6c9b4dda54017890a9649085782f7,122.7793983
75d7f0b3eeef4a508ab0521c9c3356ee,398.8248333
8cbe52c057f04f10876f0ab6241aea7f,851.9854437
791b6186caae48e7933b25503437dba8,534.9682741
2c5f2ca064ff4ee984b4a9e37b971822,521.3339239
5df65c8598964ee995af06e318086d0a,253.9534983
80f39f8411144437aa2f6172a644e2f6,594.5353314
ab0379b637a64d88b50035c6f713a322,236.9412936
710c1a629eb9423e9b53116dacbe1b83,917.3915446
18c6438e583b434eb58a905a9667880a,763.1875581
66f78f73eb8949919c417552f422582f,200.5118693
624cc69aac6f457e84771a34abcacde4,148.560903
a7bc5a3c294842c9837fc5c51eb93662,2150.911215
3f1860bf3b174184bc02e10e45ad959d,282.9983255
9d0676aa8d0643bcb38df70adde5ad53,298.0660961
cb914aa1bc89429783391367200cfa9d,412.8595589
c76ae859275a4dbe9fae2b3a967eaa8a,369.603158
65ff13fed224425f98041d6cae924713,200.0528328
2505b1edf1314493854686bed48634de,113.794346
d033753bf54c491b97c990e2659199b8,291.9165837
47a0fe881eb4406195255a3fc59f6236,255.0657577
b530824822754aaea595217d7c231dc0,244.0958905
b8230894f31f4a58b7c94d39c7445629,215.0844289
a3b8452ab4354b638ef66aecd88d5517,221.8985893
6a6f9feb9eb94e5c9cb5c95935435162,692.1988826
c3944a75057c4bc197d2794cd5f481ec,461.0481976
872fb0cbad0242fb8283cb359b76f7af,248.3805171
c203d0ecd59d4e82bc2432827eaebf49,472.3297654
a8f07f45ef474821ae8113f1e1451bc0,927.3525335
0d371595805b4cd6b8c2ccca376fe022,571.391458
c34e9e1ddd774d0e8e25297fb7563572,287.9782097
a6aa742a8f1c499abe2b209f391eb970,179.3507967
6d40bafbec9a4782ab61bfe866cd5630,401.8213698
6cf2b5da128a4a66989950561accfe1f,211.3903899
b59cdf7c56364ec7954ab28adc851ceb,251.5782373
5076e2c8bb1645369fb19b2d746ed003,438.6893141
d3e7db0b5d784aaea11641804b063c79,195.3045099
11fde0b863424ed6a08b0073e1e27770,376.7780608
b8591f38a4bc479ebeabb5188427ae82,349.7769644
ed297323c07b4e91a8b3815129a34246,193.6388569
0e6de12e69da4526ace43fbf38b003a2,414.0818772
7b1179475b1a4acc8721ff23666ca425,396.0604304
56cca4d5430e4b4591218994635e07fe,381.0125355
5c195bb3a5194e3684a08d264f83d58c,734.3787851
104cc6c37f28454ea998bba14fee6299,161.1743317
a576909ca6274f53be306e5da2a81a37,557.6537068
43f2ab0347924dfb96df124cc1d565bc,632.3166186
7e50a11b00c54f90b751e86259ea99df,245.4393928
6509662ad1da417e93c2d7f74bf2a806,325.8631543
2d77f2ae9c614fa0ab6db49437a2484a,259.3146331
d4edc52085b04ac688b0bf938088bfe5,428.3801169
ff9f10be91814db9a99852c901443ae7,481.9007044
d78b3c240fe8451a831a99dbe2269901,488.8718287
f86ae8a47d6446069fdc9c9ad6a781c5,2.30E+43
4f2ba42287b446398d75681f5e65f120,435.8164767
25a2f6dc55ad4ce68828d5bd47f4fdae,87.73889041
849d0221c9c048ccaba78666de8adfb6,255.0866172
f26d5ff1996a4d52bb8af308085dce4f,457.2739754
5b0d2f39e8414f2d98e454d6c084e76e,184.0652187
4faff43df29b4676b004bc50b18e6608,141.8489687
63d618e8cd644ac281db3513e5bfe11b,438.9426559
e5e0f56eb4cc4dfb96c2515a7736b87c,251.5193279
7dda86f0b8d448ddb2eb67cf7a9ce04c,298.2882731
5245919475c145c5a883f90be9e627ad,155.6562506
7d8d9f4b1bfc4ac3aecf7e9b72859eb4,466.4747273
4ef0b924a4f74b27b34f4ec3d134f976,760.9174656
0dfc83af62644505a23d4907cf7688fc,490.5930711
bef7dfd431a140518a0ab8b88cabfc34,139.9904952
d79c57a513594b7d936571b3a8850134,183.5880997
1a33f357f68149aeb64abd4c08d77c4d,200.0032467
d5d39a0d618341ba8281f012cf039702,235.4241081
0bba6d508c354f39b51d476e93de4fa5,282.8031877
0ffc5f06fa1f41cea7845d8163a1f859,286.2720439
343f23ea43f14242a74b500e6155f1b1,686.399441
7e5fee3366de41b588467d2416a5924f,941.6348639
71664780426d4374895ad3a58756de14,627.6098689
39a8a0cbf95a45ddbe0dc9563b091ac4,217.9593271
6d997015255844c0805b9c075059c8cb,218.1961197
5ee4ed85e7a4434794e9bda1b72895c0,450.7607524
4d8db823d65c48e18535374e1b0eb99c,166.4688421
2934888465cb4cd3a8399466d2cb3970,421.1735951
19939c5f82dc44c7a825563431ba70e8,325.444897
f8984992061e46cdb33ce4a3bf071280,295.9757872
a13007caf7e24657bc9cfa3efa42dce0,195.3711547
7cbd562776bb43528b8cbde636bdd8da,814.2941129
b58e63967e91442a8505b9ed9dfdc56a,224.9857167
ec5a6c603bd145a293b2aa8cbe37c752,222.7594876
6b442f2e23d14f71b59bdbc777b97ba0,835.0853262
25e58441be4640ada308fc47f35fae84,208.5720243
59bcc87cf5e341a2940e6adbb6f107c0,295.1425883
4b782b8d74354639bb80937a28b9a500,357.3483441
84253d27a81544e7b73b090cc3d800bd,469.0350025
5a375ec9f05f4327bcbd1de3fad9cd2d,243.8507933
1404b97124334accaa52f7f094cfa38f,827.4149339
f80772f0469745b5af6336e31463bcb7,408.27488
739ff008188145ef8e18326142f194a9,345.4765069
5015f373cd6f41aaa94efdd31da2cf12,196.1781287
78a40531bcb74560b785af01b3959a8f,217.5713602
21a9bc45de1d4dc38b00207e94ff35cc,219.3823913
ac61a9f84b664398a58bc0a2133c1aaa,2213.173737
7fb33cae4442403996628e38fbb1bac8,162.7327974
d30844688a254c11abcda72fad9e77ae,431.6195268
37ad0d41cd3e4e7095315f953e45cc24,879.314034
af428adb53b14ec9b1d38d15359c23f6,819.4966787
20acd9cf71274951a3b1d4e3ca392bdc,309.9690466
c752b262f639432b876f15162e02feea,164.9198774
75233f2d839745989105f2f2a106381a,277.7058255
a2258ebe235b4736bdbeb8f0d247f1f2,295.782552
d143f364d9a04d499b43e1fe8500eff1,530.8863242
2375e2a5f0e1483bb85d84869074116a,236.8259031
da9373aae6d94659bb2931e591b859ba,18854.42439
3772d1e28b934d65bcfc0ff01887eb49,329.1329609
ca985d7c0a0849d18f9ce5bdf2e8dd1f,186.5416352
fe8674b598524a079a5b67ade03706be,311.1947698
5342780066ac44d68470e6c1d33dfc88,249.6214516
dcd34546bb3c4c72a6bf8274443c40ba,613.9439217
b804a7decd4640508aef35200acf9730,679.7187558
4eb72e20731748f9bf7bb232d3f90b13,515.8427958
79a442cc87594b07884dde8742b72bea,164.8808373
5e5d2896e8cc4f088a03deeb38e50baa,522.4208093
769411de1c9f4b73a1fe36601ed55e32,552.0448124
966efeb5ba2f4633955eecb90111d162,265.6924774
4da3b960235c4545901cdb9c8a89b731,188.3779138
bdb79902b1fc454799d3207eb7fa4a6e,708.0719844
b290ecaad6cf47859103c399e1a83e81,535.9282193
3208275ebc0a4ad48cc211f311e58911,627.876124
0d7198ec48b645879cc514081b16fc70,239.4427801
ab2963b9c63f4a32b9a9ad4c920e7fb1,299.0979846
6099cd338ffc458a856e572ba496f27f,157.561234
e5ec658418ad42a492da83e0c54b795a,353.8916925
1302c81041d145ee973a54e7776b5c9a,496.7002065
435cb5a924b84501b1bf0c711e9b6e86,881.4266164
07ef28c0756741b1869109401b5aca0f,502.2806773
e6e42c8ad17d4764a3957608376212a9,1652.717387
82955227a7c74d0fa3ccd43dfa5263ff,295.5511957
84e2d05d286f46b8a06dad8b47397c8a,177.3086474
9e35ad1f179f4cfb9961862c12aa0f1a,162.8348113
7e02175bcfe244d3adc9858fe65f2578,151.4777855
1a0f3dc130ce4790b11d89eae04fd6d7,100.6526835
3437824f0d8743299d6255f9911d4c95,373.3939915
0cbd4d6df341470ea1915cccd51b9262,280.2303981
ad20d9b7cca345109f4d43dc2dd66b89,431.7767703
29407903225c48da8a2ae1aa4bbf8e75,819.9327068
3c5db89d0daf4954aeda6589f8431526,279.3109297
8ff466a912cb42a8b553591167a0ad77,195.5713887
